gene_id,length
Solyc09g065180,1568
Solyc09g065190,1605
Solyc09g065200,1081
Solyc09g065210,2431
Solyc09g065220,177
Solyc09g065230,177
Solyc09g065240,1668
Solyc09g065250,579
Solyc09g065260,588
Solyc09g065270,1171
Solyc09g065280,1687
Solyc09g065290,1417
Solyc09g065300,988
Solyc09g065310,195
Solyc09g065320,561
Solyc09g065330,719
Solyc09g065340,4128
Solyc09g065350,489
Solyc09g065360,780
Solyc09g065370,489
Solyc09g065380,651
Solyc09g065390,555
Solyc09g065400,1038
Solyc09g065410,607
Solyc09g065420,828
Solyc09g065430,829
Solyc09g065440,922
Solyc09g065450,479
Solyc09g065470,1703
Solyc09g065480,1683
Solyc09g065490,96
Solyc09g065500,249
Solyc09g065510,813
Solyc09g065520,1615
Solyc09g065530,201
Solyc09g065540,2430
Solyc09g065550,6384
Solyc09g065560,2247
Solyc09g065570,2022
Solyc09g065580,1423
Solyc09g065590,1806
Solyc09g065600,670
Solyc09g065610,177
Solyc09g065620,1190
Solyc09g065630,1324
Solyc09g065640,3399
Solyc09g065650,2870
Solyc09g065660,1405
Solyc09g065670,1497
Solyc09g065680,213
Solyc09g065690,1973
Solyc09g065700,11042
Solyc09g065710,2817
Solyc09g065720,2273
Solyc09g065730,1391
Solyc09g065740,1428
Solyc09g065750,988
Solyc09g065760,2025
Solyc09g065770,1053
Solyc09g065780,1531
Solyc09g065790,531
Solyc09g065800,1532
Solyc09g065810,2032
Solyc09g065820,1433
Solyc09g065830,1310
Solyc09g065840,1270
Solyc09g065850,1029
Solyc09g065860,1244
Solyc09g065870,1559
Solyc09g065880,1970
Solyc09g065890,1426
Solyc09g065900,1813
Solyc09g065910,213
Solyc09g065920,1455
Solyc09g065930,752
Solyc09g065940,630
Solyc09g065950,1477
Solyc09g065960,348
Solyc09g065970,621
Solyc09g065980,375
Solyc09g065990,1871
Solyc09g066000,531
Solyc09g066010,1577
Solyc09g066020,360
Solyc09g066030,2172
Solyc09g066040,381
Solyc09g066050,1734
Solyc09g066060,747
Solyc09g066070,1449
Solyc09g066080,735
Solyc09g066090,773
Solyc09g066100,1018
Solyc09g066110,393
Solyc09g066120,1757
Solyc09g066130,1760
Solyc09g066140,3619
Solyc09g066150,1509
Solyc09g066160,321
Solyc09g066170,624
Solyc09g066180,1110
Solyc09g066190,336
Solyc09g066200,312
Solyc09g066210,1660
Solyc09g066220,279
Solyc09g066230,486
Solyc09g066240,432
Solyc09g066250,405
Solyc09g066260,777
Solyc09g066270,879
Solyc09g066280,2359
Solyc09g066290,2359
Solyc09g066300,1002
Solyc09g066310,998
Solyc09g066320,927
Solyc09g066330,237
Solyc09g066340,396
Solyc09g066350,471
Solyc09g066360,582
Solyc09g066370,1509
Solyc09g066380,258
Solyc09g066390,435
Solyc09g066400,1509
Solyc09g066410,1590
Solyc09g066420,1505
Solyc09g066430,635
Solyc09g066440,2171
Solyc09g066450,1503
Solyc09g066460,2135
Solyc09g066470,1258
Solyc09g066480,3956
Solyc09g066490,1167
Solyc09g066500,490
Solyc09g072500,210
Solyc09g072510,612
Solyc09g072520,273
Solyc09g072530,165
Solyc09g072540,654
Solyc09g072550,1356
Solyc09g072560,1703
Solyc09g072570,1976
Solyc09g072580,696
Solyc09g072590,680
Solyc09g072600,150
Solyc09g072610,2377
Solyc09g072620,2154
Solyc09g072630,1771
Solyc09g072640,1059
Solyc09g072650,2385
Solyc09g072660,1841
Solyc09g072670,1112
Solyc09g072680,1182
Solyc09g072690,1707
Solyc09g072700,1312
Solyc09g072710,1610
Solyc09g072720,2271
Solyc09g072730,507
Solyc09g072740,162
Solyc09g072750,692
Solyc09g072760,90
Solyc09g072770,612
Solyc09g072780,1794
Solyc09g072790,1546
Solyc09g072800,1502
Solyc09g072810,3925
Solyc09g072820,3438
Solyc09g072830,1853
Solyc09g072840,645
Solyc09g072850,261
Solyc09g072860,1380
Solyc09g072870,698
Solyc09g072880,1070
Solyc09g072890,2478
Solyc09g072900,996
Solyc09g072910,1314
Solyc09g072920,558
Solyc09g072930,1161
Solyc09g072940,858
Solyc09g072950,483
Solyc09g072960,933
Solyc09g072970,646
Solyc09g072980,1840
Solyc09g072990,1829
Solyc09g073000,1745
Solyc09g073010,1182
Solyc09g073020,153
Solyc09g073030,797
Solyc09g073040,697
Solyc09g074040,627
Solyc09g074050,2081
Solyc09g074060,1366
Solyc09g074070,150
Solyc09g074080,1065
Solyc09g074090,1482
Solyc09g074100,1841
Solyc09g074110,7681
Solyc09g074120,1641
Solyc09g074130,2091
Solyc09g074140,1638
Solyc09g074150,1224
Solyc09g074160,183
Solyc09g074170,963
Solyc09g074180,346
Solyc09g074190,2412
Solyc09g074200,2424
Solyc09g074210,1861
Solyc09g074220,666
Solyc09g074230,1751
Solyc09g074240,1917
Solyc09g074250,1168
Solyc09g074260,1188
Solyc09g074270,1576
Solyc09g074280,1383
Solyc09g074290,1425
Solyc09g074300,429
Solyc09g074310,1313
Solyc09g074320,2977
Solyc09g074330,3030
Solyc09g074340,1626
Solyc09g074350,510
Solyc09g074360,1781
Solyc09g074370,1161
Solyc09g074380,2437
Solyc09g074390,963
Solyc09g074400,1576
Solyc09g074410,1136
Solyc09g074420,2224
Solyc09g074430,1435
Solyc09g074440,266
Solyc09g074450,399
Solyc09g074460,1134
Solyc09g074470,1201
Solyc09g074480,168
Solyc09g074490,212
Solyc09g074500,249
Solyc09g074510,2025
Solyc09g074520,2150
Solyc09g074530,1061
Solyc09g074540,127
Solyc09g074550,863
Solyc09g074560,1627
Solyc09g074570,321
Solyc09g074580,309
Solyc09g074590,309
Solyc09g074600,309
Solyc09g074610,1145
Solyc09g074620,743
Solyc09g074630,1853
Solyc09g074640,1842
Solyc09g074650,1453
Solyc09g074660,2574
Solyc09g074670,5235
Solyc09g074680,2746
Solyc09g074690,930
Solyc09g074700,180
Solyc09g074710,700
Solyc09g074720,720
Solyc09g074730,624
Solyc09g074740,967
Solyc09g074750,898
Solyc09g074760,417
Solyc09g074770,249
Solyc09g074780,1784
Solyc09g074790,2274
Solyc09g074800,2460
Solyc09g074810,693
Solyc09g074820,1698
Solyc09g074830,1693
Solyc09g074840,1821
Solyc09g074850,907
Solyc09g074860,439
Solyc09g074870,822
Solyc09g074880,1508
Solyc09g074890,357
Solyc09g074900,1679
Solyc09g074910,597
Solyc09g074920,1199
Solyc09g074930,1007
Solyc09g074940,4212
Solyc09g074950,4048
Solyc09g074960,1821
Solyc09g074970,970
Solyc09g074980,2552
Solyc09g074990,586
Solyc09g075000,1466
Solyc09g075010,1177
Solyc09g075020,4920
Solyc09g075030,1032
Solyc09g075040,1378
Solyc09g075050,150
Solyc09g075060,1661
Solyc09g075070,1829
Solyc09g075080,1377
Solyc09g075090,918
Solyc09g075100,759
Solyc09g075110,192
Solyc09g075120,1269
Solyc09g075130,454
Solyc09g075140,1487
Solyc09g075150,727
Solyc09g075160,836
Solyc09g075170,1350
Solyc09g075180,1863
Solyc09g075190,2559
Solyc09g075200,1167
Solyc09g075210,716
Solyc09g075220,552
Solyc09g075230,516
Solyc09g075240,438
Solyc09g075250,585
Solyc09g075260,796
Solyc09g075270,360
Solyc09g075280,2415
Solyc09g075290,884
Solyc09g075300,1185
Solyc09g075310,99
Solyc09g075320,597
Solyc09g075330,1891
Solyc09g075340,177
Solyc09g075350,2011
Solyc09g075360,1954
Solyc09g075370,1120
Solyc09g075380,432
Solyc09g075390,3324
Solyc09g075400,1918
Solyc09g075410,804
Solyc09g075420,1148
Solyc09g075430,963
Solyc09g075440,2536
Solyc09g075450,1920
Solyc09g075460,1807
Solyc09g075470,460
Solyc09g075480,3444
Solyc09g075490,1360
Solyc09g075500,1606
Solyc09g075510,565
Solyc09g075520,96
Solyc09g075530,1383
Solyc09g075540,1959
Solyc09g075550,3844
Solyc09g075560,1104
Solyc09g075570,429
Solyc09g075580,486
Solyc09g075590,471
Solyc09g075600,240
Solyc09g075610,561
Solyc09g075620,993
Solyc09g075630,276
Solyc09g075640,2562
Solyc09g075650,458
Solyc09g075660,1055
Solyc09g075670,951
Solyc09g075680,993
Solyc09g075690,990
Solyc09g075700,987
Solyc09g075710,984
Solyc09g075720,1453
Solyc09g075730,1775
Solyc09g075740,717
Solyc09g075750,996
Solyc09g075760,1497
Solyc09g075770,2097
Solyc09g075780,186
Solyc09g075790,2158
Solyc09g075800,2930
Solyc09g075810,897
Solyc09g075820,1978
Solyc09g075830,5714
Solyc09g075840,329
Solyc09g075850,1887
Solyc09g075860,2983
Solyc09g075870,2565
Solyc09g075880,403
Solyc09g075890,1050
Solyc09g075900,1232
Solyc09g075910,2358
Solyc09g075920,2361
Solyc09g075930,1926
Solyc09g075940,2162
Solyc09g075950,1731
Solyc09g075960,912
Solyc09g075970,1678
Solyc09g075980,372
Solyc09g075990,916
Solyc09g076000,2505
Solyc09g076010,4436
Solyc09g076020,1293
Solyc09g076030,894
Solyc09g076040,1996
Solyc09g076050,1867
Solyc09g082050,2319
Solyc09g082060,1222
Solyc09g082080,636
Solyc09g082090,288
Solyc09g082100,838
Solyc09g082110,996
Solyc09g082120,775
Solyc09g082130,1559
Solyc09g082140,1292
Solyc09g082150,330
Solyc09g082160,1160
Solyc09g082170,2183
Solyc09g082180,1279
Solyc09g082190,351
Solyc09g082200,2174
Solyc09g082210,1205
Solyc09g082220,318
Solyc09g082230,555
Solyc09g082240,1298
Solyc09g082250,1438
Solyc09g082260,909
Solyc09g082270,731
Solyc09g082280,817
Solyc09g082290,843
Solyc09g082300,831
Solyc09g082310,711
Solyc09g082320,988
Solyc09g082330,1275
Solyc09g082340,1998
Solyc09g082350,360
Solyc09g082360,669
Solyc09g082370,2134
Solyc09g082380,2018
Solyc09g082390,1602
Solyc09g082400,2220
Solyc09g082410,210
Solyc09g082420,447
Solyc09g082430,291
Solyc09g082440,279
Solyc09g082450,2514
Solyc09g082460,1356
Solyc09g082470,1565
Solyc09g082480,402
Solyc09g082490,1317
Solyc09g082500,2712
Solyc09g082510,5857
Solyc09g082520,1243
Solyc09g082530,1182
Solyc09g082540,1367
Solyc09g082550,2294
Solyc09g082560,1730
Solyc09g082570,863
Solyc09g082580,1801
Solyc09g082590,984
Solyc09g082600,882
Solyc09g082610,522
Solyc09g082620,634
Solyc09g082630,899
Solyc09g082640,546
Solyc09g082650,967
Solyc09g082660,865
Solyc09g082670,1458
Solyc09g082680,2605
Solyc09g082690,952
Solyc09g082700,681
Solyc09g082710,730
Solyc09g082720,1369
Solyc09g082730,1466
Solyc09g082740,288
Solyc09g082750,291
Solyc09g082760,1834
Solyc09g082770,938
Solyc09g082780,1129
Solyc09g082790,1086
Solyc09g082800,3566
Solyc09g082810,684
Solyc09g082820,352
Solyc09g082830,3240
Solyc09g082840,414
Solyc09g082850,150
Solyc09g082860,1865
Solyc09g082870,3237
Solyc09g082880,834
Solyc09g082890,1152
Solyc09g082900,2223
Solyc09g082910,501
Solyc09g082920,387
Solyc09g082930,333
Solyc09g082940,908
Solyc09g082950,975
Solyc09g082960,336
Solyc09g082970,2420
Solyc09g082980,1567
Solyc09g082990,1679
Solyc09g083000,1666
Solyc09g083010,1338
Solyc09g083020,474
Solyc09g083030,504
Solyc09g083040,507
Solyc09g083050,1888
Solyc09g083060,2011
Solyc09g083070,617
Solyc09g083080,1963
Solyc09g083090,1590
Solyc09g083100,1305
Solyc09g083110,2901
Solyc09g083120,2603
Solyc09g083130,2701
Solyc09g083140,271
Solyc09g083150,1067
Solyc09g083160,302
Solyc09g083170,255
Solyc09g083180,598
Solyc09g083190,1046
Solyc09g083200,1703
Solyc09g083210,2337
Solyc09g083220,1488
Solyc09g083230,1146
Solyc09g083240,647
Solyc09g083250,1882
Solyc09g083260,1128
Solyc09g083270,1356
Solyc09g083280,1131
Solyc09g083290,1100
Solyc09g083300,804
Solyc09g083310,1203
Solyc09g083320,507
Solyc09g083330,1646
Solyc09g083340,519
Solyc09g083350,3108
Solyc09g083360,833
Solyc09g083370,805
Solyc09g083380,945
Solyc09g083390,2946
Solyc09g083400,1471
Solyc09g083410,1616
Solyc09g083420,2536
Solyc09g083430,216
Solyc09g083440,555
Solyc09g084440,481
Solyc09g084450,568
Solyc09g084460,616
Solyc09g084470,560
Solyc09g084480,499
Solyc09g084490,537
Solyc09g089490,473
Solyc09g089500,456
Solyc09g089510,483
Solyc09g089520,431
Solyc09g089530,466
Solyc09g089540,413
Solyc09g089550,2770
Solyc09g089560,3686
Solyc09g089570,679
Solyc09g089580,1763
Solyc09g089590,594
Solyc09g089600,576
Solyc09g089610,2410
Solyc09g089620,861
Solyc09g089630,892
Solyc09g089640,2226
Solyc09g089650,351
Solyc09g089660,1733
Solyc09g089670,776
Solyc09g089680,1320
Solyc09g089690,1643
Solyc09g089700,728
Solyc09g089710,789
Solyc09g089720,963
Solyc09g089730,1449
Solyc09g089740,1248
Solyc09g089750,153
Solyc09g089760,1125
Solyc09g089770,934
Solyc09g089780,1153
Solyc09g089790,1392
Solyc09g089800,1077
Solyc09g089810,1071
Solyc09g089820,1089
Solyc09g089830,1372
Solyc09g089840,381
Solyc09g089850,1015
Solyc09g089860,1275
Solyc09g089870,1003
Solyc09g089880,1136
Solyc09g089890,1050
Solyc09g089900,204
Solyc09g089910,432
Solyc09g089920,459
Solyc09g089930,723
Solyc09g089940,1914
Solyc09g089950,291
Solyc09g089960,636
Solyc09g089970,387
Solyc09g089980,702
Solyc09g089990,923
Solyc09g090000,654
Solyc09g090010,938
Solyc09g090020,930
Solyc09g090030,1140
Solyc09g090040,1001
Solyc09g090050,982
Solyc09g090060,1353
Solyc09g090070,1617
Solyc09g090080,1605
Solyc09g090090,858
Solyc09g090100,2528
Solyc09g090110,876
Solyc09g090120,715
Solyc09g090130,1122
Solyc09g090140,1407
Solyc09g090150,1767
Solyc09g090160,1892
Solyc09g090170,201
Solyc09g090180,627
Solyc09g090190,2362
Solyc09g090200,2151
Solyc09g090210,1377
Solyc09g090220,2321
Solyc09g090230,351
Solyc09g090240,588
Solyc09g090250,1849
Solyc09g090260,771
Solyc09g090270,4047
Solyc09g090280,867
Solyc09g090290,2585
Solyc09g090300,928
Solyc09g090310,774
Solyc09g090320,2814
Solyc09g090330,1171
Solyc09g090340,2949
Solyc09g090350,2486
Solyc09g090360,2773
Solyc09g090370,1279
Solyc09g090380,444
Solyc09g090390,852
Solyc09g090400,1458
Solyc09g090410,732
Solyc09g090420,3608
Solyc09g090430,759
Solyc09g090440,1680
Solyc09g090450,777
Solyc09g090460,1590
Solyc09g090470,2159
Solyc09g090480,3426
Solyc09g090490,1890
Solyc09g090500,1656
Solyc09g090510,2887
Solyc09g090520,1906
Solyc09g090530,1122
Solyc09g090540,890
Solyc09g090550,1318
Solyc09g090560,867
Solyc09g090570,752
Solyc09g090580,921
Solyc09g090590,957
Solyc09g090600,1024
Solyc09g090610,605
Solyc09g090620,600
Solyc09g090630,2385
Solyc09g090640,2267
Solyc09g090650,1236
Solyc09g090660,1970
Solyc09g090670,1433
Solyc09g090680,1376
Solyc09g090690,1319
Solyc09g090700,1569
Solyc09g090710,700
Solyc09g090720,1727
Solyc09g090730,1473
Solyc09g090740,2422
Solyc09g090750,1203
Solyc09g090760,2795
Solyc09g090770,201
Solyc09g090780,1899
Solyc09g090790,894
Solyc09g090800,573
Solyc09g090810,2091
Solyc09g090820,782
Solyc09g090830,1054
Solyc09g090840,2241
Solyc09g090850,1175
Solyc09g090860,1302
Solyc09g090870,3676
Solyc09g090880,237
Solyc09g090890,435
Solyc09g090900,1690
Solyc09g090910,849
Solyc09g090920,1744
Solyc09g090930,1670
Solyc09g090940,2009
Solyc09g090950,363
Solyc09g090960,1207
Solyc09g090970,794
Solyc09g090980,847
Solyc09g090990,775
Solyc09g091000,793
Solyc09g091010,1188
Solyc09g091020,2591
Solyc09g091030,1976
Solyc09g091040,614
Solyc09g091050,2723
Solyc09g091060,704
Solyc09g091070,897
Solyc09g091080,5086
Solyc09g091090,1296
Solyc09g091100,1737
Solyc09g091110,567
Solyc09g091120,2688
Solyc09g091130,684
Solyc09g091140,715
Solyc09g091150,850
Solyc09g091160,309
Solyc09g091170,883
Solyc09g091180,2036
Solyc09g091190,1037
Solyc09g091200,1221
Solyc09g091210,911
Solyc09g091220,1197
Solyc09g091230,1633
Solyc09g091240,1588
Solyc09g091250,1159
Solyc09g091260,3606
Solyc09g091270,495
Solyc09g091280,3082
Solyc09g091290,447
Solyc09g091300,447
Solyc09g091310,459
Solyc09g091320,435
Solyc09g091330,453
Solyc09g091340,450
Solyc09g091350,420
Solyc09g091360,438
Solyc09g091370,2960
Solyc09g091380,432
Solyc09g091390,645
Solyc09g091400,3585
Solyc09g091410,498
Solyc09g091420,811
Solyc09g091430,1784
Solyc09g091440,1832
Solyc09g091450,665
Solyc09g091460,3922
Solyc09g091470,1968
Solyc09g091480,2612
Solyc09g091490,3594
Solyc09g091500,569
Solyc09g091510,1446
Solyc09g091520,963
Solyc09g091530,1083
Solyc09g091540,1098
Solyc09g091550,1423
Solyc09g091560,2417
Solyc09g091570,1780
Solyc09g091580,2747
Solyc09g091590,1123
Solyc09g091600,1118
Solyc09g091610,1114
Solyc09g091620,141
Solyc09g091630,159
Solyc09g091640,210
Solyc09g091650,3182
Solyc09g091660,4658
Solyc09g091670,4349
Solyc09g091680,1143
Solyc09g091690,1167
Solyc09g091700,1193
Solyc09g091710,1209
Solyc09g091720,1146
Solyc09g091730,1072
Solyc09g091740,825
Solyc09g091750,3454
Solyc09g091760,744
Solyc09g091770,420
Solyc09g091780,1095
Solyc09g091790,1655
Solyc09g091800,785
Solyc09g091810,264
Solyc09g091820,1445
Solyc09g091830,1367
Solyc09g091840,1836
Solyc09g091850,3331
Solyc09g091860,2263
Solyc09g091870,1146
Solyc09g091880,1252
Solyc09g091890,320
Solyc09g091900,1095
Solyc09g091910,1668
Solyc09g091920,723
Solyc09g091930,3427
Solyc09g091940,617
Solyc09g091950,1260
Solyc09g091960,1615
Solyc09g091970,1371
Solyc09g091980,1004
Solyc09g091990,1602
Solyc09g092000,373
Solyc09g092010,186
Solyc09g092020,1156
Solyc09g092030,1635
Solyc09g092040,1008
Solyc09g092050,2159
Solyc09g092060,465
Solyc09g092070,1907
Solyc09g092080,650
Solyc09g092090,960
Solyc09g092100,8322
Solyc09g092110,665
Solyc09g092120,1020
Solyc09g092130,3422
Solyc09g092140,2679
Solyc09g092150,1611
Solyc09g092160,2975
Solyc09g092170,570
Solyc09g092180,1610
Solyc09g092190,273
Solyc09g092200,519
Solyc09g092210,2484
Solyc09g092220,1614
Solyc09g092230,772
Solyc09g092240,8317
Solyc09g092250,3105
Solyc09g092260,754
Solyc09g092270,1614
Solyc09g092280,2541
Solyc09g092290,2547
Solyc09g092300,1066
Solyc09g092310,2553
Solyc09g092320,539
Solyc09g092330,1359
Solyc09g092340,1298
Solyc09g092350,660
Solyc09g092360,1014
Solyc09g092370,432
Solyc09g092380,1781
Solyc09g092390,1784
Solyc09g092400,1356
Solyc09g092410,3246
Solyc09g092420,858
Solyc09g092430,1750
Solyc09g092440,1833
Solyc09g092450,2499
Solyc09g092460,1588
Solyc09g092470,1874
Solyc09g092480,1407
Solyc09g092490,888
Solyc09g092500,1413
Solyc09g092510,2872
Solyc09g092520,1084
Solyc09g092530,1163
Solyc09g092540,1230
Solyc09g092550,3097
Solyc09g092560,1668
Solyc09g092580,1698
Solyc09g092590,1494
Solyc09g092600,1656
Solyc09g092620,1601
Solyc09g092640,1618
Solyc09g092670,1782
Solyc09g092680,2711
Solyc09g092690,1943
Solyc09g092700,557
Solyc09g092710,479
Solyc09g092720,969
Solyc09g092730,150
Solyc09g092740,816
Solyc09g092750,653
Solyc09g092760,728
Solyc09g097760,814
Solyc09g097770,541
Solyc09g097780,692
Solyc09g097790,243
Solyc09g097800,483
Solyc09g097810,549
Solyc09g097820,2285
Solyc09g097830,3232
Solyc09g097840,1413
Solyc09g097850,405
Solyc09g097860,4300
Solyc09g097870,1484
Solyc09g097880,2884
Solyc09g097890,1566
Solyc09g097900,975
Solyc09g097910,1548
Solyc09g097920,1386
Solyc09g097930,877
Solyc09g097940,303
Solyc09g097950,450
Solyc09g097960,1214
Solyc09g097970,1299
Solyc09g097980,1306
Solyc09g097990,273
Solyc09g098000,1098
Solyc09g098010,1716
Solyc09g098030,1768
Solyc09g098040,4164
Solyc09g098050,1910
Solyc09g098060,1923
Solyc09g098070,2390
Solyc09g098080,1567
Solyc09g098090,1287
Solyc09g098100,4226
Solyc09g098110,1403
Solyc09g098120,867
Solyc09g098130,3738
Solyc09g098140,777
Solyc09g098150,1694
Solyc09g098160,1078
Solyc09g098170,1040
Solyc09g098180,1283
Solyc09g098190,698
Solyc09g098200,1017
Solyc09g098210,1788
Solyc09g098220,967
Solyc09g098230,2175
Solyc09g098240,3709
Solyc09g098250,2375
Solyc09g098260,1767
Solyc09g098270,1571
Solyc09g098280,1301
Solyc09g098290,3453
Solyc09g098300,710
Solyc09g098310,705
Solyc09g098320,492
Solyc09g098330,1678
Solyc09g098340,1703
Solyc09g098350,1380
Solyc09g098360,1099
Solyc09g098370,3226
Solyc09g098380,1329
Solyc09g098390,1325
Solyc09g098400,465
Solyc09g098410,2190
Solyc09g098420,3813
Solyc09g098430,408
Solyc09g098440,688
Solyc09g098450,2828
Solyc09g098460,1374
Solyc09g098470,1182
Solyc09g098480,600
Solyc09g098490,3362
Solyc09g098500,647
Solyc09g098510,1204
Solyc09g098520,1633
Solyc09g098530,1809
Solyc09g098540,1477
Solyc09g098550,1542
Solyc09g098560,1754
Solyc09g098570,399
Solyc09g098580,2878
Solyc09g098590,2611
Solyc09g098600,1000
Solyc09g098610,1877
Solyc09g098620,2072
Solyc09g098770,1615
Solyc10g005000,1480
Solyc10g005010,1013
Solyc10g005020,1222
Solyc10g005030,2329
Solyc10g005040,1086
Solyc10g005050,1036
Solyc10g005060,1605
Solyc10g005080,2954
Solyc10g005090,2711
Solyc10g005100,1123
Solyc10g005110,1500
Solyc10g005120,1005
Solyc10g005130,6054
Solyc10g005140,1929
Solyc10g005150,1149
Solyc10g005160,1074
Solyc10g005170,1197
Solyc10g005180,1226
Solyc10g005190,1014
Solyc10g005200,1756
Solyc10g005210,1494
Solyc10g005220,3314
Solyc10g005230,540
Solyc10g005240,1189
Solyc10g005250,1546
Solyc10g005260,1588
